"Gene","Time","Space","logFC","Cluster_DTW","Silhouette_DTW","Cluster_cosine","Silhouette_cosine","GeneName"
"N900_RS01800","1h","st",1.1097,13,-0.0604078295659496,4,0.0888610546002869,"N900_RS01800"
"N900_RS01805","1h","st",-0.26045,20,-0.00746819659870591,5,0.0613604614762433,"mpl"
"N900_RS01815","1h","st",1.6237,8,-0.0124035550187081,17,0.00552373260158793,"thiB"
"N900_RS01820","1h","st",-0.95841,20,-0.0719934902747293,5,0.0158015309459414,"thiP"
"N900_RS01825","1h","st",-0.26676,16,0.00893359738502435,18,-0.0731879423431584,"thiQ"
"N900_RS01830","1h","st",1.603,4,0.0191688505922103,2,-0.146373964896121,"darP"
"N900_RS01835","1h","st",2.5902,10,-0.147686677001433,10,0.0491446951840921,"pmbA"
"N900_RS01840","1h","st",1.3793,7,0.0542695971112513,4,0.121067608402388,"mgtE_1"
"N900_RS01845","1h","st",5.179,14,-0.0243826004049449,10,-0.060606626335991,"ptsO"
"N900_RS01850","1h","st",0.50402,10,0.0815513279999414,10,0.0533636941615188,"rapZ"
"N900_RS01855","1h","st",2.4872,7,-0.0205184230291359,4,0.0695268739284873,"ptsN"
"N900_RS01860","1h","st",0.034884,9,0.0330032197330977,7,0.0147841727190887,"hpf"
"N900_RS01865","1h","st",-0.97383,19,0.0300180030574966,14,-0.106599142810749,"rpoN"
"N900_RS01885","1h","st",-0.81718,12,0.064057114876238,3,-0.0173177909147594,"kdsC"
"N900_RS01895","1h","st",-0.33017,12,0.0368370302330812,17,0.0429257138832679,"calcium/sodium antiporter"
"N900_RS01900","1h","st",3.6356,5,0.0116718108316435,17,-0.0193499091726093,"N900_RS01900"
"N900_RS01905","1h","st",1.2721,7,0.0134236094492311,4,0.0826508480849697,"mlaF"
"N900_RS01910","1h","st",0.797,10,0.0177854546997023,2,-0.169640572364953,"mlaE"
"N900_RS01915","1h","st",0.30859,7,0.0498193005813335,10,0.0262937166994352,"mlaD"
"N900_RS01920","1h","st",0.161,14,0.010466599609798,5,0.0805371709251879,"mlaC"
"N900_RS01925","1h","st",0.10657,14,0.0352355917780275,4,-0.0152220018655879,"anti-sigma B factor antagonist, putative"
"N900_RS01930","1h","st",0.46414,9,-0.0194164596574439,13,0.152688872738872,"ibaG"
"N900_RS01945","1h","st",-0.36244,6,-0.0128454051018641,14,-0.0583406242864543,"rida"
"N900_RS01950","1h","st",0.11591,9,-0.00971971991978675,13,0.174755263969348,"pyrI"
"N900_RS01955","1h","st",-0.9223,6,-0.049830262118644,14,-0.0242374985555302,"pyrB"
"N900_RS01965","1h","st",-0.0035264,14,0.0287672475371658,13,0.0416601000245564,"argF"
"N900_RS01970","1h","st",0.64737,2,0.0133788292335386,4,-0.17310749185922,"N900_RS01970"
"N900_RS01975","1h","st",-1.4497,12,0.0124515373057583,19,-0.00689954532348019,"N900_RS01975"
"N900_RS01980","1h","st",2.375,9,0.0418245199446177,10,-0.0263630751790102,"rapA"
"N900_RS01985","1h","st",-0.09383,13,-0.0707891446769032,10,0.0730012313806603,"rluA"
"N900_RS01990","1h","st",0.030164,7,-0.0135060360526337,5,-0.0113475009022686,"hepA"
"N900_RS02000","1h","st",0.11376,13,-0.115455550606881,5,0.0110006136449835,"holC"
"N900_RS02005","1h","st",5.7432,13,0.00789560695791145,4,0.0388948899213698,"pepA"
"N900_RS02020","1h","st",0.27146,14,0.0338753814707194,5,0.0566974568176242,"N900_RS02020"
"N900_RS02030","1h","st",0.0016204,14,0.0190328609243932,7,0.0857961200768911,"rpfG"
"N900_RS02070","1h","st",3.7781,14,-0.00247080670051834,10,0.0672627093576282,"N900_RS02070"
"N900_RS02075","1h","st",-0.21368,15,-0.0473892477253137,5,0.0867040373350604,"leuD"
"N900_RS02080","1h","st",-0.39978,4,-0.0180019781511457,7,-0.0068215323814367,"leuC"
"N900_RS02085","1h","st",0.38248,2,-0.00849745872908583,4,-0.0169793638971969,"leuB"
"N900_RS02090","1h","st",-0.61413,18,0.0811334316513431,9,-0.089520625695522,"leuA"
"N900_RS02095","1h","st",1.5754,14,0.0146099287784904,7,0.0892939966351097,"tetr_1"
"N900_RS02100","1h","st",-0.66631,8,-0.0333960566934495,8,-0.0424685606824046,"N900_RS02100"
"N900_RS02105","1h","st",-0.25671,4,-0.0108855183895826,13,0.172697374350453,"glycosyl transferase_1"
"N900_RS02110","1h","st",-0.2043,20,-0.0315140224981282,2,-0.0711058178270079,"leuO"
"N900_RS02115","1h","st",-0.72229,20,-0.0816895312414013,18,0.0195932192389327,"long-chain fatty acid--CoA ligase"
"N900_RS02120","1h","st",2.9718,4,0.0231570332270926,7,0.0564890522854146,"ilvI"
"N900_RS02125","1h","st",0.12399,2,-0.049004259496225,13,0.231519725122259,"ilvN"
"N900_RS02130","1h","st",-0.11804,9,0.0383816338552268,9,-0.17932093823643,"serA"
"N900_RS02135","1h","st",3.5505,3,0.355175190893805,1,0.273137865821515,"rpiA"
"N900_RS02140","1h","st",1.0606,13,0.0211998739470689,4,0.0330998130502742,"ygfA"
"N900_RS02145","1h","st",-0.89789,12,0.0597172731210306,14,0.0221410230319519,"zapa"
"N900_RS02150","1h","st",3.2006,2,-0.00319255592412707,4,-0.00935330450290864,"VC0395_A2053_BLAST"
"N900_RS02175","1h","st",0.66657,9,0.0368693735955085,6,-0.16006533479873,"sdhE"
"N900_RS02180","1h","st",0.34735,10,-0.0595432628496606,6,-0.140673872431446,"cptA"
"N900_RS02185","1h","st",1.4797,7,-0.0423161045527008,4,0.062366730693392,"nadB"
"N900_RS02190","1h","st",0.57403,2,-0.0010380142108938,13,0.218791956163686,"N900_RS02190"
"N900_RS02200","1h","st",2.1409,8,0.196323718593392,1,0.335799458730619,"rsea"
"N900_RS02205","1h","st",2.6795,8,0.137136339327798,1,0.435275462311371,"rseB"
"N900_RS02215","1h","st",-1.1184,19,-0.00183811509850772,14,-0.104292403473896,"lepA"
"N900_RS02225","1h","st",3.727,3,0.469441826936175,1,0.0960274872738805,"ribonuclease III"
"N900_RS02235","1h","st",1.7624,2,-0.0225334785948868,6,-0.24443650498193,"recO"
"N900_RS02250","1h","st",5.4044,5,0.021374384375654,2,-0.0466875237116401,"N900_RS02250"
"N900_RS02255","1h","st",3.193,14,-0.0341178289615816,7,0.125231134570924,"N900_RS02255"
"N900_RS02260","1h","st",2.4423,14,0.0569187470695796,4,0.0391034840364955,"sensor domain-containing diguanylate cyclase_2"
"N900_RS02265","1h","st",-1.9951,19,0.0659382159797561,14,-0.17839869502026,"barA"
"N900_RS02270","1h","st",1.3475,18,0.0565347440572002,7,0.130639934289147,"rlmD"
"N900_RS02275","1h","st",-0.29177,16,0.0189624649343656,3,-0.238134237014896,"relA"
"N900_RS02280","1h","st",-0.20363,18,0.0250097451331336,17,-0.246893063364346,"mazG"
"N900_RS02295","1h","st",-0.87257,5,-0.0673686085055598,17,0.104673149911049,"cca"
"N900_RS02300","1h","st",0.094759,9,0.0427924279513349,7,0.016902151479841,"exeA"
"N900_RS02305","1h","st",1.3477,15,-0.0110454110556638,6,-0.019414668579998,"gspb"
"N900_RS02310","1h","st",-0.50797,5,-0.0876859737351808,7,0.124437218165656,"N900_RS02310"
"N900_RS02315","1h","st",3.94,3,0.118895651201641,4,0.117742710576737,"inorganic phosphate transporter"
"N900_RS02320","1h","st",0.81284,16,-0.00475636683608751,17,-0.0347641948191292,"HI_1603_BLAST"
"N900_RS02325","1h","st",2.0833,9,0.0292676314787501,9,-0.109212774135858,"ygiF"
"N900_RS02330","1h","st",3.0125,9,-0.0083207861721566,10,0.0131927938429634,"methyl-accepting chemotaxis protein_15"
"N900_RS02335","1h","st",2.0744,2,0.0305961322304826,10,-0.107968910891753,"glnE"
"N900_RS02340","1h","st",1.3058,6,0.100358409140193,16,0.360846921944463,"hldE"
"N900_RS02345","1h","st",-0.86297,6,0.0380836778692542,15,0.221997628705203,"tolC"
"N900_RS02350","1h","st",-0.13058,18,0.0751413543128556,9,-0.170178832312755,"nudF_1"
"N900_RS02355","1h","st",-0.57503,16,0.0103040998536537,8,0.145047030009903,"N900_RS02355"
"N900_RS02360","1h","st",4.8381,11,-0.0555719609913518,17,0.025937388573257,"cpdA"
"N900_RS02365","1h","st",-0.78591,18,0.00674096099324456,3,0.0371673167922593,"yqiA"
"N900_RS02380","1h","st",0.039848,9,0.0420887448136001,5,0.0750794091757919,"yacG"
"N900_RS02385","1h","st",-0.62202,16,0.0487013706840983,18,-0.0580331110083211,"zapD"
"N900_RS02395","1h","st",3.8251,3,0.415014226157423,1,0.138244506610345,"pilD"
"N900_RS02400","1h","st",-0.1222,2,-0.00197321460595107,10,-0.104940435902093,"pilC"
"N900_RS02405","1h","st",0.30602,12,0.0990454385385787,19,-0.0339691790595099,"pilB"
"N900_RS02410","1h","st",4.3071,2,0.0435718906499052,10,-0.0736304040803848,"pilA"
"N900_RS02415","1h","st",0.049026,14,0.00550647683592732,9,-0.0173148553829993,"nadC_1"
"N900_RS02420","1h","st",3.4345,11,-0.00157462498563716,14,-0.029890768399988,"ampD"
"N900_RS02425","1h","st",3.4727,4,0.0638860328513003,2,-0.15754504644063,"fldB"
"N900_RS02430","1h","st",-0.44148,11,0.0322749072921013,16,0.0205907371103161,"xerd"
"N900_RS02435","1h","st",-1.2096,19,-0.0652319993479408,19,0.108240047133302,"dsbC"
"N900_RS02440","1h","st",-0.72044,20,0.0060211270201735,2,-0.0619459600535759,"recJ"
"N900_RS02445","1h","st",-0.13636,20,-0.0212391092204286,5,0.125269868901826,"yfkN"
"N900_RS02450","1h","st",3.4082,5,-0.0681929657416518,6,-0.0892894278005389,"pdhR"
"N900_RS02455","1h","st",1.1966,8,0.0178775122010777,16,0.287919156386703,"aceE"
"N900_RS02460","1h","st",2.2699,8,0.120421294850817,1,0.35472568500469,"aceF"
"N900_RS02470","1h","st",3.8019,5,0.0201307631652355,9,0.0471955508523533,"rsmH"
"N900_RS02555","1h","st",1.3231,13,-0.202624579205466,7,0.136457162277727,"mutT"
"N900_RS02570","1h","st",0.62945,11,-0.0427696501422465,17,-0.0257561504395676,"carA"
"N900_RS02575","1h","st",0.44968,11,0.0433403027324465,12,-0.101241097891589,"carB"
"N900_RS02580","1h","st",1.6284,16,0.024641924113968,8,-0.134429328683218,"nlpE_2"
"N900_RS02595","1h","st",6.7286,13,-0.0195290658189899,1,0.00714358704472497,"Ga0059260_01848_BLAST"
"N900_RS02600","1h","st",2.4835,7,-0.00111482016775951,4,0.171863184696196,"RNA-directed DNA polymerase"
"N900_RS02605","1h","st",3.9633,14,0.0376601777223298,10,0.0850848554609194,"yfcA_1"
"N900_RS02610","1h","st",-0.18886,14,-0.0466177604641619,9,-0.228599756878767,"hdfR_1"
"N900_RS02615","1h","st",-0.66735,16,0.0415977399157503,8,0.018428908188977,"yadS"
"N900_RS02620","1h","st",-0.80296,16,-0.0220361511329353,12,0.0292041160042313,"btuF"
"N900_RS02625","1h","st",-0.2428,4,-0.00282527036700403,13,0.189852849967986,"cbiB"
"N900_RS02630","1h","st",3.4195,3,0.319568504704287,1,0.0817569145320334,"mtnN"
"N900_RS02635","1h","st",0.23916,10,0.0124638497984079,6,-0.0977934919858725,"N900_RS02635"
"N900_RS02640","1h","st",-0.24831,14,-0.00901685053327711,10,0.0496178561460471,"gltD_1"
"N900_RS02645","1h","st",1.6371,9,0.0039971713041301,9,-0.140713763041264,"gltB_2"
"N900_RS02650","1h","st",0.40505,16,0.0482944192773657,9,0.139312396104577,"gltD_2"
"N900_RS02655","1h","st",-0.24449,9,0.0729835209472159,7,-0.0606327125665028,"gltB_1"
"N900_RS02660","1h","st",-1.1142,16,0.0629750843775543,7,0.142611831477514,"yhcC_BLAST"
"N900_RS02665","1h","st",0.79045,9,0.0209454311973755,10,-0.0449828917425584,"diguanylate cyclase"
"N900_RS02670","1h","st",-0.31165,12,0.013374606417736,15,0.0336704664100775,"arcB"
"N900_RS02675","1h","st",1.8401,8,0.173816469492413,1,0.268951926765978,"arcA_2"
"N900_RS02680","1h","st",0.30721,2,0.00165462540959482,13,0.142376031163448,"N900_RS02680"
"N900_RS02685","1h","st",-0.16155,4,0.00472369052173611,13,0.0893165651581218,"putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase"
"N900_RS02690","1h","st",2.9939,2,-0.00532778594216787,13,0.0891408028381986,"N900_RS02690"
"N900_RS02695","1h","st",-0.31452,14,0.0168892229091038,13,0.180562045748674,"thrA"
"N900_RS02700","1h","st",-0.54817,12,-0.0502025662833563,19,-0.0172756875982575,"thrB"
"N900_RS02705","1h","st",1.5076,5,0.0615388316791835,20,0.17388240376016,"thrC"
"N900_RS02715","1h","st",-0.70113,18,0.0736922541731515,7,0.0182983747460844,"nfo"
"N900_RS02720","1h","st",0.13654,7,-0.00359486502477706,4,0.0412969833150893,"ung"
"N900_RS02725","1h","st",0.23133,7,-0.0731972016492883,10,0.0148357886680254,"N900_RS02725"
"N900_RS02730","1h","st",0.13729,15,0.0328194630262053,9,-0.101653509581236,"N900_RS02730"
"N900_RS02735","1h","st",3.9361,8,0.040623515982553,1,0.191698004978312,"alsT_1"
"N900_RS02740","1h","st",-0.69205,16,-0.0154978919419375,8,-0.117826331346675,"yaaA"
"N900_RS02745","1h","st",0.15955,9,0.0600382728384578,10,-0.010048749252269,"TatD family deoxyribonuclease"
"N900_RS02750","1h","st",0.09145,15,0.00929471708851847,9,-0.17189523102256,"nupc"
"N900_RS02755","1h","st",1.1543,10,0.00975559991893344,6,-0.0295355793729376,"N900_RS02755"
"N900_RS02760","1h","st",0.31411,13,-0.0328065690122487,13,-0.0664637071879965,"deoC"
"N900_RS02765","1h","st",1.3376,7,0.0153351979632964,13,0.0651767480162192,"deoA"
"N900_RS02770","1h","st",3.0868,5,0.00464600283699736,10,0.0623117089582377,"deoB"
"N900_RS02775","1h","st",-0.32535,9,0.0618469014781622,9,-0.188566189297965,"deoD_1"
"N900_RS02780","1h","st",-1.0578,11,0.0167342993849187,3,-0.134259600121833,"SMP protein"
"N900_RS02785","1h","st",-0.39822,20,0.00670776495555374,2,0.0504037353289526,"phosphoserine phosphatase"
"N900_RS02790","1h","st",2.4107,12,0.108229724848742,14,0.0758458148643381,"pilz_1"
"N900_RS02795","1h","st",-0.10348,2,-0.0567753560478266,2,-0.143445848719303,"radA"
"N900_RS02805","1h","st",0.00238,4,-0.00274746679199363,7,0.0811313742661837,"AMP-binding protein"
"N900_RS02810","1h","st",0.7181,7,0.0158075150418135,6,-0.16550483138884,"N900_RS02810"
"N900_RS02815","1h","st",1.5239,18,0.0779677000246653,2,-0.151677627950051,"chrA"
"N900_RS02820","1h","st",-0.0017827,14,0.0233274920675786,5,-0.073535049411096,"lacZ"
"N900_RS02825","1h","st",0.5132,2,-0.0198742661683603,10,-0.0111316134835567,"galR"
"N900_RS02830","1h","st",0.30316,2,0.00453636545298781,13,-0.0233900145209374,"ygjH"
"N900_RS02835","1h","st",-0.68484,16,-0.0211097714874136,8,0.0634924461373475,"gamma-glutamylcyclotransferase"
"N900_RS02840","1h","st",-0.90594,8,-0.0814814011949193,17,-0.105213848948868,"ZntB"
"N900_RS02845","1h","st",2.9139,2,-0.0213222214591053,10,-0.0366100646650635,"RimK family alpha-L-glutamate ligase"
"N900_RS02850","1h","st",-0.4886,5,-0.0270611178218492,9,0.106032915635475,"ypeA_2"
"N900_RS02855","1h","st",3.2324,8,-0.0706050252788274,17,-0.12337037331034,"short-chain dehydrogenase"
"N900_RS02865","1h","st",3.9416,2,0.00198456676620671,10,0.0426773166316551,"2-hydroxyacid dehydrogenase"
"N900_RS02870","1h","st",-0.046771,5,-0.0473917838195481,3,-0.184355686840269,"cysL_1"
"N900_RS02875","1h","st",1.2095,2,-0.105687907071513,2,-0.0513460656180981,"C4-dicarboxylate ABC transporter"
"N900_RS02880","1h","st",2.3975,8,0.121530648722601,1,0.411815211662411,"recC"
"N900_RS02885","1h","st",3.5793,8,0.0493250304175398,1,0.381561266223754,"recB"
"N900_RS02890","1h","st",0.22243,15,0.00049930300283909,17,-0.170044446320887,"recD"
"N900_RS02895","1h","st",0.32239,13,0.033801262914692,1,-0.0252829866236655,"N900_RS02895"
"N900_RS02905","1h","st",-0.15016,9,-0.00666359026158783,13,0.158400770099119,"argA"
"N900_RS02910","1h","st",-0.17172,5,-0.052618870772289,9,-0.0736916477558801,"N900_RS02910"
"N900_RS02915","1h","st",-0.092488,9,0.0474803475261442,9,-0.147065745154321,"mltA"
"N900_RS02920","1h","st",-0.66456,20,-0.0234263375608307,19,-0.258080226359603,"tcdA"
"N900_RS02925","1h","st",0.057194,18,0.0185273119409321,13,0.27766920427272,"csdE"
"N900_RS02930","1h","st",-0.70941,16,0.0231938148570976,8,0.0767611135579795,"csdA"
"N900_RS02935","1h","st",-0.22293,18,-0.0693417706442846,5,0.0314511331053434,"4-methyl-5(B-hydroxyethyl)-thiazole monophosphate biosynthesis enzyme"
"N900_RS02940","1h","st",-0.10615,1,0.00810478275989584,15,0.356459256355233,"panE"
"N900_RS02945","1h","st",-0.35153,8,-0.135203497274292,13,0.175626704087446,"ompK"
"N900_RS02950","1h","st",-0.40561,9,0.0558817128482113,7,-0.0117278044133513,"ATP-dependent protease"
"N900_RS02955","1h","st",1.4019,18,0.000566656384541064,13,-0.00782860297456618,"rpoE_2"
"N900_RS02960","1h","st",0.36171,14,0.0300059380454687,6,-0.234077757530523,"chrR"
"N900_RS02965","1h","st",-0.51994,20,-0.0780414014727648,5,0.156495548724234,"ampG"
"N900_RS02970","1h","st",-0.065042,14,0.00134519995142724,13,0.0467328100560357,"peptidyl-prolyl cis-trans isomerase"
"N900_RS02975","1h","st",0.26117,2,-0.0258790983175333,13,0.188365726984206,"lipoprotein, putative"
"N900_RS02980","1h","st",2.8535,14,0.0544761153920409,6,-0.276893614088949,"rlmG"
"N900_RS02985","1h","st",-0.61995,16,0.0121054009268657,19,-0.033786221581358,"bola"
"N900_RS02990","1h","st",2.5652,8,0.0919958888941977,1,0.368418641267203,"Na(+)-translocating NADH-quinone reductase subunit A"
"N900_RS02995","1h","st",1.2292,8,0.0181510751033301,1,0.18146668381568,"nqrB"
"N900_RS03000","1h","st",2.0563,8,0.0386833451322452,1,0.148630197533579,"nqrC"
"N900_RS03005","1h","st",1.7899,8,0.113528799629175,1,0.173358802745909,"nqrD"
"N900_RS03010","1h","st",2.3223,8,0.00883897854073578,1,0.14696456020479,"nqrE"
"N900_RS03015","1h","st",1.7593,8,-0.0171235210456166,1,0.123212018478887,"nqrF"
"N900_RS03020","1h","st",3.7367,3,0.489021818461269,1,0.208825530291437,"apbE"
"N900_RS03025","1h","st",0.13095,12,0.00320066221399289,12,-0.0465242785483554,"nqrM_1"
"N900_RS03030","1h","st",0.95407,20,-0.0623081375031953,2,0.0448248449448964,"dinB"
"N900_RS03035","1h","st",2.993,2,0.00666586322428251,4,-0.0945144867645855,"N900_RS03035"
"N900_RS03055","1h","st",-0.006488,18,0.0887034320006067,7,0.128412429456272,"diguanylate cyclase_4"
"N900_RS03060","1h","st",0.20938,4,-0.0256630511570963,7,-0.0668960810073669,"sodium-dependent transporter_2"
"N900_RS03065","1h","st",0.011054,5,0.160403796378292,5,0.0725224709293991,"deacylase"
"N900_RS03070","1h","st",1.6307,18,0.0517465807268177,2,-0.0971100000692987,"rimK"
"N900_RS03075","1h","st",-0.28888,4,0.0231122026173226,13,0.226567945807674,"ATP-dependent zinc protease_1"
"N900_RS03080","1h","st",3.3207,10,-0.088207655915822,10,0.0729447587032841,"pepD"
"N900_RS03085","1h","st",0.57695,2,-0.0322393194135306,13,0.160735433679934,"adeP"
"N900_RS03090","1h","st",3.5641,2,0.0144821074378648,2,-0.163888431847527,"gpt"
"N900_RS03095","1h","st",5.6376,4,0.0437247825637801,4,0.034029259669413,"frsA"
"N900_RS03100","1h","st",-0.6499,8,-0.0877440237862651,2,-0.00639139339699195,"crl"
"N900_RS03105","1h","st",0.26445,14,0.0274235111597948,10,0.0764211115579864,"proB"
"N900_RS03110","1h","st",0.41028,7,-0.0559888108806194,4,0.11838297298651,"proA"
"N900_RS03115","1h","st",-0.79433,18,0.0497492617166503,5,0.15428099575681,"nrdR"
"N900_RS03120","1h","st",3.0949,3,0.165356053383314,4,0.137886210518688,"ribD"
"N900_RS03125","1h","st",3.3099,3,0.252092906227483,4,0.0616402888725709,"ribE_1"
"N900_RS03130","1h","st",-0.07522,7,-0.137863642350971,6,-0.235019905792403,"ribBA"
"N900_RS03135","1h","st",3.7472,3,0.468809559191996,1,0.196227661810254,"ribE_2"
"N900_RS03140","1h","st",1.7236,8,0.146767480071861,16,0.0962559001100799,"nusB"
"N900_RS03145","1h","st",0.4406,6,0.22130066748312,16,-0.119646641912191,"thiL"
"N900_RS03150","1h","st",3.1562,2,-0.085188684428655,1,0.360129012144737,"pgpA"
"N900_RS03155","1h","st",4.4216,14,-0.018330405002417,4,0.0742569513447614,"VC_2264_BLAST"
"N900_RS03160","1h","st",-0.26812,16,0.0248281792909614,19,-0.0661849889691077,"glnD"
"N900_RS03240","1h","st",1.6737,12,-0.0263397400085447,19,-0.0574109311201518,"rnhB"
"N900_RS03260","1h","st",1.3649,10,-0.00380980007624972,10,-0.00111475692992238,"cytochrome c_2"
"N900_RS03265","1h","st",-0.65234,20,-0.0525670797454317,2,-0.0417410260515603,"padC"
"N900_RS03270","1h","st",-0.080567,2,-0.0491976187144139,13,0.220518683523603,"glnB"
"N900_RS03275","1h","st",-0.39628,19,0.051403290766802,14,-0.0605024453940558,"VC0395_A1830_BLAST"
"N900_RS03280","1h","st",0.26632,2,-0.0393994738778588,10,0.0535148456642181,"lysm"
"N900_RS03285","1h","st",0.0066852,2,-0.0410294019386669,13,0.282879156486484,"gloB"
"N900_RS03290","1h","st",-1.5535,19,0.117844608371009,14,-0.0595140526835262,"class I SAM-dependent methyltransferase_3"
"N900_RS03295","1h","st",3.6671,3,0.337742854787428,4,0.151659186513096,"rnhA"
"N900_RS03305","1h","st",0.29361,13,-0.0372814823185181,10,0.0585364877110984,"hldE"
"N900_RS03310","1h","st",-0.56106,8,-0.0924759875719566,17,-0.0845101973652681,"fadE_1"
"N900_RS03315","1h","st",0.23113,6,0.117804767457411,16,-0.185395427828391,"gmhA/lpcA"
"N900_RS03320","1h","st",0.50584,2,-0.0399807749562693,10,-0.0618442849871508,"yafJ"
"N900_RS03325","1h","st",1.6807,18,0.0286584428319065,5,0.0135254221926358,"purN"
"N900_RS03330","1h","st",3.6635,19,-0.0418080537589319,14,0.0707859169912705,"purM"
"N900_RS03335","1h","st",0.0065997,7,-0.124650887991875,13,0.0748290849251502,"upp"
"N900_RS03340","1h","st",-0.050395,2,-0.0315013559358107,13,0.126623759540848,"N900_RS03340"
"N900_RS03345","1h","st",2.2878,18,-0.00615634863983594,9,-0.158088084585672,"rluF"
"N900_RS03350","1h","st",-0.021019,4,0.00915090967561175,13,0.279090861715776,"smrA"
"N900_RS03365","1h","st",-0.53337,5,-0.0204940565146461,8,-0.00541091348648864,"N900_RS03365"
"N900_RS03370","1h","st",-0.049662,2,-0.0546415140307874,4,0.0301827470328596,"chb"
"N900_RS03375","1h","st",3.0151,9,0.0171496856773902,7,-0.0140287268817671,"N900_RS03375"
"N900_RS03380","1h","st",3.484,2,-0.0146969775252462,13,0.163634761156516,"heavy metal translocating P-type ATPase"
"N900_RS03390","1h","st",-0.36202,5,-0.109197960545203,9,0.0543829639791354,"ompA_1"
"N900_RS03395","1h","st",-0.3235,18,0.0324205351575672,9,-0.0273148551679517,"Fe3+-citrate ABC transporter substrate-binding protein"
"N900_RS03400","1h","st",-0.62492,18,0.0781026552873267,8,-0.0479465733775289,"vuuA"
